t_affinia_1.txt, truthful, p, word_count=116, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=1, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=1, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_ambassador_9.txt, truthful, p, word_count=228, total_entity_count=6, total_unique_entity_count=6, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=1, TIME=1, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=1, 
t_conrad_1.txt, truthful, p, word_count=234, total_entity_count=6, total_unique_entity_count=6, LOCATION=3, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=3, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_conrad_10.txt, truthful, p, word_count=95, total_entity_count=6, total_unique_entity_count=6, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_conrad_11.txt, truthful, p, word_count=62, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_conrad_12.txt, truthful, p, word_count=186, total_entity_count=6, total_unique_entity_count=6, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_conrad_13.txt, truthful, p, word_count=146, total_entity_count=6, total_unique_entity_count=6, LOCATION=3, PERSON=0, ORGANIZATION=6, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=3, unique_PERSON=0, unique_ORGANIZATION=6, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_conrad_14.txt, truthful, p, word_count=126, total_entity_count=6, total_unique_entity_count=6, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_conrad_15.txt, truthful, p, word_count=105, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_conrad_16.txt, truthful, p, word_count=54, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_conrad_17.txt, truthful, p, word_count=105, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=1, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=0, 
t_conrad_18.txt, truthful, p, word_count=83, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_conrad_19.txt, truthful, p, word_count=224, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=1, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=1, TIME=0, unique_LOCATION=0, unique_PERSON=1, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=0, 
t_conrad_2.txt, truthful, p, word_count=111, total_entity_count=6, total_unique_entity_count=6, LOCATION=3, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=3, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_conrad_20.txt, truthful, p, word_count=205, total_entity_count=6, total_unique_entity_count=6, LOCATION=3, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_conrad_3.txt, truthful, p, word_count=250, total_entity_count=6, total_unique_entity_count=6, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=2, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=2, 
t_conrad_4.txt, truthful, p, word_count=66, total_entity_count=6, total_unique_entity_count=6, LOCATION=1, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_conrad_5.txt, truthful, p, word_count=88, total_entity_count=6, total_unique_entity_count=6, LOCATION=3, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_conrad_6.txt, truthful, p, word_count=87, total_entity_count=6, total_unique_entity_count=6, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=2, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=2, unique_TIME=0, 
t_conrad_7.txt, truthful, p, word_count=118, total_entity_count=6, total_unique_entity_count=6, LOCATION=1, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_conrad_8.txt, truthful, p, word_count=43, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_conrad_9.txt, truthful, p, word_count=66, total_entity_count=6, total_unique_entity_count=6, LOCATION=1, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_1.txt, truthful, p, word_count=124, total_entity_count=6, total_unique_entity_count=6, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_10.txt, truthful, p, word_count=95, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=1, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=1, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_11.txt, truthful, p, word_count=125, total_entity_count=6, total_unique_entity_count=6, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_12.txt, truthful, p, word_count=49, total_entity_count=6, total_unique_entity_count=6, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=2, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=2, unique_TIME=0, 
t_fairmont_13.txt, truthful, p, word_count=96, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_14.txt, truthful, p, word_count=183, total_entity_count=6, total_unique_entity_count=6, LOCATION=9, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=8, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_15.txt, truthful, p, word_count=149, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_16.txt, truthful, p, word_count=137, total_entity_count=6, total_unique_entity_count=6, LOCATION=2, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_17.txt, truthful, p, word_count=78, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_18.txt, truthful, p, word_count=99, total_entity_count=6, total_unique_entity_count=6, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_19.txt, truthful, p, word_count=82, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_2.txt, truthful, p, word_count=298, total_entity_count=6, total_unique_entity_count=6, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_20.txt, truthful, p, word_count=164, total_entity_count=6, total_unique_entity_count=6, LOCATION=3, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_3.txt, truthful, p, word_count=65, total_entity_count=6, total_unique_entity_count=6, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_4.txt, truthful, p, word_count=111, total_entity_count=6, total_unique_entity_count=6, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_5.txt, truthful, p, word_count=418, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_6.txt, truthful, p, word_count=45, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_7.txt, truthful, p, word_count=174, total_entity_count=6, total_unique_entity_count=6, LOCATION=2, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_8.txt, truthful, p, word_count=125, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=2, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=2, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_fairmont_9.txt, truthful, p, word_count=86, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hardrock_1.txt, truthful, p, word_count=292, total_entity_count=6, total_unique_entity_count=6, LOCATION=2, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=3, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=3, unique_TIME=0, 
t_hardrock_10.txt, truthful, p, word_count=234, total_entity_count=6, total_unique_entity_count=6, LOCATION=2, PERSON=2, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=2, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hardrock_11.txt, truthful, p, word_count=87, total_entity_count=6, total_unique_entity_count=6, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hardrock_12.txt, truthful, p, word_count=391, total_entity_count=6, total_unique_entity_count=6, LOCATION=4, PERSON=2, ORGANIZATION=5, MONEY=0, PERCENT=0, DATE=1, TIME=0, unique_LOCATION=4, unique_PERSON=2, unique_ORGANIZATION=5, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=0, 
t_hardrock_13.txt, truthful, p, word_count=62, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hardrock_14.txt, truthful, p, word_count=118, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hardrock_15.txt, truthful, p, word_count=101, total_entity_count=6, total_unique_entity_count=6, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hardrock_16.txt, truthful, p, word_count=101, total_entity_count=6, total_unique_entity_count=6, LOCATION=2, PERSON=2, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=2, TIME=0, unique_LOCATION=2, unique_PERSON=2, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=2, unique_TIME=0, 
t_hardrock_17.txt, truthful, p, word_count=79, total_entity_count=6, total_unique_entity_count=6, LOCATION=1, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=1, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=0, 
t_hardrock_18.txt, truthful, p, word_count=118, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hardrock_19.txt, truthful, p, word_count=207, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hardrock_2.txt, truthful, p, word_count=180, total_entity_count=6, total_unique_entity_count=6, LOCATION=1, PERSON=2, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=2, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hardrock_20.txt, truthful, p, word_count=51, total_entity_count=6, total_unique_entity_count=6, LOCATION=1, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hardrock_3.txt, truthful, p, word_count=90, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hardrock_4.txt, truthful, p, word_count=307, total_entity_count=6, total_unique_entity_count=6, LOCATION=2, PERSON=0, ORGANIZATION=6, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=5, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hardrock_5.txt, truthful, p, word_count=65, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hardrock_6.txt, truthful, p, word_count=91, total_entity_count=6, total_unique_entity_count=6, LOCATION=3, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=3, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=3, unique_TIME=0, 
t_hardrock_7.txt, truthful, p, word_count=146, total_entity_count=6, total_unique_entity_count=6, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hardrock_8.txt, truthful, p, word_count=64, total_entity_count=6, total_unique_entity_count=6, LOCATION=2, PERSON=1, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=1, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hardrock_9.txt, truthful, p, word_count=153, total_entity_count=6, total_unique_entity_count=6, LOCATION=1, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=2, TIME=2, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=2, unique_TIME=2, 
t_hilton_1.txt, truthful, p, word_count=120, total_entity_count=6, total_unique_entity_count=6, LOCATION=1, PERSON=1, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=1, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hilton_10.txt, truthful, p, word_count=86, total_entity_count=6, total_unique_entity_count=6, LOCATION=3, PERSON=0, ORGANIZATION=10, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=3, unique_PERSON=0, unique_ORGANIZATION=10, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hilton_11.txt, truthful, p, word_count=133, total_entity_count=6, total_unique_entity_count=6, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hilton_12.txt, truthful, p, word_count=171, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=1, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=2, TIME=0, unique_LOCATION=0, unique_PERSON=1, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=2, unique_TIME=0, 
t_hilton_13.txt, truthful, p, word_count=183, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=2, ORGANIZATION=16, MONEY=0, PERCENT=0, DATE=2, TIME=0, unique_LOCATION=0, unique_PERSON=2, unique_ORGANIZATION=16, unique_MONEY=0, unique_PERCENT=0, unique_DATE=2, unique_TIME=0, 
t_hilton_14.txt, truthful, p, word_count=106, total_entity_count=6, total_unique_entity_count=6, LOCATION=1, PERSON=0, ORGANIZATION=5, MONEY=0, PERCENT=0, DATE=2, TIME=1, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=5, unique_MONEY=0, unique_PERCENT=0, unique_DATE=2, unique_TIME=1, 
t_hilton_15.txt, truthful, p, word_count=158, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=2, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=2, unique_TIME=0, 
t_hilton_16.txt, truthful, p, word_count=105, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=2, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=2, unique_TIME=0, 
t_hilton_17.txt, truthful, p, word_count=69, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hilton_18.txt, truthful, p, word_count=186, total_entity_count=6, total_unique_entity_count=6, LOCATION=2, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=4, TIME=1, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=4, unique_TIME=1, 
t_hilton_19.txt, truthful, p, word_count=164, total_entity_count=6, total_unique_entity_count=6, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=1, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=0, 
t_hilton_2.txt, truthful, p, word_count=77, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hilton_20.txt, truthful, p, word_count=190, total_entity_count=6, total_unique_entity_count=6, LOCATION=4, PERSON=2, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=2, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hilton_3.txt, truthful, p, word_count=113, total_entity_count=6, total_unique_entity_count=6, LOCATION=4, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=4, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hilton_4.txt, truthful, p, word_count=140, total_entity_count=6, total_unique_entity_count=6, LOCATION=2, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=1, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=0, 
t_hilton_5.txt, truthful, p, word_count=41, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hilton_6.txt, truthful, p, word_count=107, total_entity_count=6, total_unique_entity_count=6, LOCATION=0, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
t_hilton_7.txt, truthful, p, word_count=213, total_entity_count=6, total_unique_entity_count=6, LOCATION=3, PERSON=0, ORGANIZATION=3, MONEY=2, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=3, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=2, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
